sad,"I was on my way back from the Inter Rail, on board the ferry from á
Stockholm when my father called me at 7 o'clock to tell me that my á
uncle had died and that I would be seeing him off on his final á
journey within four days."
happy,"My girlfriend gave me some feed-back and I understood that it á
meant that our relationship was about to turn even closer."
angry,"While in the army, I was treated unfairly by my superiors.  I was á
held responsible for a deed of which I was innocent."
sad,"When I came to know that my grandmother had died.  She was very á
close to me."
happy,"When I look at people around and know that people who are stupid á
look stupid."
angry,When stupid people push me during rush time in the city.
sad,[ Laziness makes one sad.]
happy,[ Being close to another person.]
angry,[ An unfair punishment.]
sad,"Loneliness, being uncertain of myself in the Autumn."
happy,"I went to a doctor with a complaint. The doctor told me that I á
was completely healthy."
angry,"I had an implicit agreement with my sister about meeting her, á
however she had not understood the situation the same way so she á
did not turn up."
sad,I realized that the girl I loved had to leave me.
happy,"When I unexpectedly received birthday greetings from a person I á
like."
angry,When I learned that my brother had spoilt an LP of mine.
sad,"When I came to know that a girl I was fond of already had a á
boyfriend."
happy,I shot the decisive goal in an ice-hockey match.
angry,After having quarelled with a relative of mine about politics.
sad,The death of my grandmother.
happy,"I passed an exam which I was not sure at all to pass.  I rejoyced á
at the result because the possibility of continuing my studies á
depended on it."
angry,"I was disappointed and angry at the bad quality of a documentay á
program on TV.  In my opinion, the topic was important and the á
program should have been made with seriousness and consideration."
sad,"My father had a heart attack when I was not at home (I was still á
living with them).  He recovered relatively well although he had á
to retire (which implied relief from the stress of a small scale á
enterprise)."
happy,"On the cliff by the sea, the silence and the sudden voice of a á
bird.(swans of the bay)"
angry,"When I realized that I was far behind the others in the language á
course and I could no longer catch up with the others."
sad,"The long lasting illness of my grand-mother, and the changes in á
family relationships caused by it."
happy,"When I got home from my job, I found a letter from the university á
telling me that I had been admitted to begin my studies."
angry,"I was angry with a friend of mine who behaved in an affected á
manner."
sad,"I made a long-distance call to people rather close to me and I á
thought about the sad incident that had happened to them in the á
near past; I knew that they were thinking about it too when I made á
the call."
happy,"I unexpectedly met a girl with whom I have always got along well. á
( I had not seen her for several months.)"
angry,"When I did not find the rack used for beating up rugs, in the á
yard."
sad,When one of my cat died of a disease.
angry,"I had an appointment downtown, and the person in question was á
half an hour late."
sad,The death of my grandmother.
happy,I got a fairly large amount of my taxes back.
angry,"I was coming home in a taxi with a fellow worker of mine.  He was á
criticizing my earlier conduct towards him, which to my mind was á
unfounded.  When I reached home, I ran out of the taxi and á
slammed the door."
sad,"I had had a farewell party at the place where I had been working á
for a year.  That night I could not fall off to sleep.  I was sad á
thinking that I would not see my nice fellow workers again."
happy,"A sunny Autumn day, after a long rainy period."
angry,"A person close to me mistook my good intentions for bad, and á
therefore associated unpleasant traits to me."
sad,"[ A person close to me told me that his positive regard depended á
on my conduct.]"
happy,I got to know that I had been accepted at university.
angry,"My superior blamed me for some neglects at work in front of á
others.  In fact, the task in question was not supposed to be á
done by me."
sad,My father suddenly fell ill and died.
happy,"My joy was the joy of meeting again.  My husband came home after á
having been away for weeks (for work).  I was on the railway á
station to meet him."
